prompt,completion,item,response,target,type,confidence_1,confidence_10,confidence_11,confidence_12,confidence_13,confidence_14,confidence_15,confidence_16,confidence_17,confidence_18,confidence_19,confidence_2,confidence_20,confidence_3,confidence_4,confidence_5,confidence_6,confidence_7,confidence_8,confidence_9,score_1,score_10,score_11,score_12,score_13,score_14,score_15,score_16,score_17,score_18,score_19,score_2,score_20,score_3,score_4,score_5,score_6,score_7,score_8,score_9
"AUT Prompt:paperclip
Response:cone incense holder/stand 
Score:
",40,paperclip,cone incense holder/stand ,4.0,uses,0.14818077468612056,0.8617193109805985,0.894782910967231,0.9239614355437302,0.9466856933327761,0.9623038320796695,0.9730380113950793,0.9787836035494245,0.9845291957037697,0.9890038673727827,0.9924887451725974,0.27894984936920775,0.9941348848856196,0.40971892405229493,0.5251222274139731,0.6269652851786844,0.706280738316228,0.7487352410662605,0.7911897438162931,0.8286557109939661,3.5,3.5426909377520084,3.518942522554968,3.5372922060306764,3.531596240306098,3.519722473199598,3.5272270319849732,3.532937340895664,3.5374138248996663,3.533172568396229,3.5302470897939364,3.453120937337376,3.5316872714310303,3.5319167768453865,3.5908319929851498,3.5923212267434983,3.5482634828655883,3.5738776761839923,3.5484498426409377,3.5643444614581083
"AUT Prompt:box
Response:toy for children
Score:
",15,box,toy for children,1.5,uses,0.2664180199895886,0.9386456597778613,0.9605145847689809,0.9798138433364988,0.9869136437933405,0.9940134442501821,0.9966253148746738,0.9978590751977704,0.9988199287035205,0.9993342365236059,0.9997881115818061,0.4280087174132073,0.9998774848441004,0.5538556916884727,0.6518654138012164,0.7383586899888896,0.797804591400184,0.8441011059696856,0.8849576366777333,0.9167767347867417,1.5,1.531253788558325,1.5191582416114515,1.510902139352252,1.5165788643491684,1.520745984692847,1.5230502586258605,1.5242581664943413,1.5253892168770138,1.5260451958972117,1.5265327405014832,1.3867377993605563,1.5266555067918504,1.4806391500431897,1.4685148364658611,1.4487745659309785,1.467493839480741,1.4967002687159074,1.501469388127302,1.5153014195886703
"AUT Prompt:hat
Response:do magic with it
Score:
",27,hat,do magic with it,2.7,uses,0.14887136024527473,0.7788761526942501,0.8120938464690621,0.8453115402438741,0.8785292340186861,0.9043991999423358,0.9302691658659854,0.9441163607820158,0.9563364674048977,0.9647352156724871,0.9712761674001053,0.2648125037753137,0.9757716933955864,0.367130203822689,0.4574252571940775,0.5277471154671891,0.589805937577203,0.6445726558673387,0.6929041151231066,0.7412355743788744,2.8,3.0534428785253946,3.0635279924500383,3.049242653901018,3.0776292193745762,3.0954318787396904,3.0760925308763567,3.0632430299636995,3.0534902792078515,3.06173036078528,3.0673755947865518,3.062694114236566,3.0721330497205552,3.1009607081806245,3.0612913685774057,3.119748923906305,3.065061434419392,3.059533428820699,3.0623560537604075,3.025688239048019
"AUT Prompt:box
Response:puzzle pieces
Score:
",30,box,puzzle pieces,3.0,uses,0.15808486024155977,0.8200639381895425,0.8600340503558683,0.9000041625221942,0.9274751920861826,0.9463557361828616,0.9610599142989154,0.9699784491521775,0.9788969840054396,0.9843063488336588,0.9885191663977948,0.266734889824753,0.9922369648492988,0.37538491940794627,0.4600016475280685,0.5446183756481907,0.6192923761210414,0.677448546164372,0.7287711860937943,0.7800938260232166,2.2,2.241058231519948,2.262387566046144,2.2462935608562633,2.2656557918562044,2.254370512216266,2.2443586696429128,2.236595154659208,2.2435503836889903,2.248806658750679,2.2447630858055843,2.240733340004593,2.247967560732341,2.286830895941069,2.234068711134295,2.2753861483981432,2.254238164290142,2.2152436870384062,2.25642429114193,2.2790282546729705
"AUT Prompt:paperclip
Response:picking teeth
Score:
",22,paperclip,picking teeth,2.2,uses,0.13417958361962953,0.7062361779620954,0.7446792723098222,0.7831223666575491,0.8170482783451853,0.8469877903268829,0.8769273023085804,0.897504407905835,0.9156636362277223,0.9316890989751143,0.9458315202121725,0.22639977287403767,0.9568456489461191,0.30778380424681806,0.37960495985314424,0.4429869072157734,0.5063688545784025,0.5697508019410317,0.6191127121796378,0.6626744450708666,2.2,2.3914569335294265,2.4228721741422334,2.4217493902888743,2.4333030595912684,2.435660677811171,2.4583421418780596,2.4799315547125564,2.500161314931319,2.486398187984313,2.4716491989901463,2.3629333600183724,2.4616157557706546,2.50494423802574,2.560768708289497,2.4805347054951388,2.4078694540422076,2.3736205061439577,2.4395078148621656,2.4303370942881815
"AUT Prompt:sock
Response:making a small baby pillow for your stuffed animals.
Score:
",27,sock,making a small baby pillow for your stuffed animals.,2.7,uses,0.1321136555464119,0.8632995966545265,0.9061906208994003,0.9264509061654825,0.9443305451582805,0.9582552220069056,0.9678255031155945,0.9773957842242833,0.9825183865618484,0.9865078732737076,0.9900285829398257,0.24870354735524858,0.9919130830251126,0.36529343916408524,0.4818833309729219,0.5620143136285347,0.6421452962841475,0.70455136832462,0.759624533602808,0.8146976988809961,3.4,3.3342106949780073,3.3231252386015773,3.3073114231908827,3.2958127916380557,3.3045924063370427,3.296636245353711,3.3035233109235405,3.298812568928393,3.302052610591073,3.3052458639052045,3.3062418746747513,3.303336033347787,3.3680832231546143,3.424194630591069,3.3351980909928294,3.2933699368804064,3.3382450072277865,3.3644724283099645,3.360114123744875
"AUT Prompt:box
Response:create a play house
Score:
",17,box,create a play house,1.7,uses,0.16359467569412778,0.8207658943958264,0.849194389161541,0.8742824477374265,0.8964225817225063,0.9159611813871472,0.9332039350720333,0.9484206117909743,0.9636372885099153,0.9740955472776717,0.9796934498055222,0.276031553609675,0.9840531006777696,0.3635974821764072,0.45116341074313937,0.5284400714752244,0.6057167322073095,0.6739131459454551,0.7270245663673846,0.7738952303816055,2.8,2.6600569703736148,2.674784950532898,2.6582911520529846,2.6766101163520677,2.657910924210061,2.645754743137085,2.6594604489713616,2.647467903362537,2.6544737351210057,2.6598764086505327,2.6777999727438337,2.6649274986842646,2.731312861770935,2.7058264583970733,2.704974423751852,2.666066129126487,2.6189027242241316,2.661353699263363,2.681863680922843
"AUT Prompt:shoe
Response:hide something in it
Score:
",32,shoe,hide something in it,3.2,uses,0.20449940766646074,0.8463109691993376,0.870734940465729,0.8922890194571345,0.91384309844854,0.9353971774399454,0.9521835143941021,0.9669974047618867,0.9785344741806512,0.9875195528783342,0.9936949011363448,0.3285345683092419,0.9956997431851051,0.437995213388079,0.5132263412003075,0.588457469012536,0.6548487062847735,0.7134387675362821,0.7651443151129801,0.8107743006958565,2.2,2.059366298646969,2.0801409516442315,2.068542696176463,2.0834363695317903,2.095339391653015,2.083081038983243,2.06955270309222,2.060479560355571,2.069027912703311,2.0741920149100093,2.124491866240371,2.0764588299843187,2.0433971695044146,2.110328157146438,2.0323009792864397,2.0594413997090015,2.062772212363788,2.085560785804648,2.0751175145098544
"AUT Prompt:brick
Response:use it to break glass
Score:
",13,brick,use it to break glass,1.3,uses,0.3367325782488402,0.985746760099916,0.9936659528804493,0.9959348395993327,0.9974942211160125,0.9984400338160679,0.9990136982169971,0.9995873626179264,0.9997324075481399,0.9998203817453503,0.9998980187018958,0.5409712110808451,0.9999513777497675,0.6813422337412081,0.7564774278530655,0.814992775863602,0.8666323892365602,0.9122041880888618,0.9577759869411635,0.9767731390511167,1.7,1.6812905477143283,1.6854244924649031,1.6868245862776254,1.6857508742276002,1.6851959980235727,1.685606460472994,1.6860738419140218,1.6862209461268398,1.6863013495474541,1.6863878225398121,1.7377540668798146,1.6864579190431237,1.6887716614793356,1.7196836236435298,1.7110905058932013,1.7223469663709245,1.7062431912469778,1.6869137935077945,1.6774438613097329
"AUT Prompt:brick
Response:using it as a paper weight
Score:
",13,brick,using it as a paper weight,1.3,uses,0.6710825192926931,0.9979168332521046,0.9986102611444818,0.9992222091116705,0.9995933743159192,0.999848472257989,0.9998928016333486,0.9999165294381289,0.9999374691523527,0.9999461981239155,0.9999539014142824,0.820821264803121,,0.8915528539779624,0.9210381670964572,0.9470588645952659,0.9730795620940745,0.9815272432051433,0.989974924316212,0.9957809249744946,1.7,1.658096219588393,1.6577086815263973,1.6580407939103472,1.6582049005193074,1.6583686459403895,1.6584059589324895,1.658423556800026,1.6584453684769913,1.6584535877228055,1.6584639225207796,1.7182425519331965,,1.7009282194682933,1.6880932528932053,1.6746827592485771,1.656641360919042,1.6561538674153686,1.6590879846419797,1.6575773461353998
"AUT Prompt:shoe
Response:hold cotton balls
Score:
",45,shoe,hold cotton balls,4.5,uses,0.19226141433598937,0.9073987145266661,0.9252818171409779,0.9431649197552897,0.955455784453625,0.9650279195053132,0.9746000545570014,0.9811788803531659,0.9877577061493304,0.9908653234117484,0.992750188560057,0.3419947543752737,0.9944135762152291,0.47413396317358814,0.5770440824601513,0.6678619439751545,0.72294576143354,0.7780295788919254,0.8266408771814858,0.8695401973526388,2.2,2.3335198652363647,2.3464010571279394,2.337936963792251,2.345167272972822,2.338767843336641,2.330529798370512,2.336359615039026,2.3314551920205937,2.3338655530008277,2.3320924879796965,2.3313470497342608,2.333711538086565,2.322610754358327,2.3364123628360147,2.2906660051409986,2.3218546229532326,2.355706899759117,2.3700727569211546,2.3567485452240526
"AUT Prompt:toothbrush
Response:brush your teeth so it can be white
Score:
",13,toothbrush,brush your teeth so it can be white,1.3,uses,0.9588138992700698,0.9999843241282907,0.999991888524709,0.9999959374543417,0.9999970974921036,0.9999976454551422,0.9999979042945538,0.9999980821921063,0.9999981774137091,0.9999982726353119,,0.9843654262432905,,0.9908258620572626,0.9958572545281668,0.9989089483228174,0.9996805373483767,0.9998756257032706,0.9999315194527593,0.999957921790525,1.0,1.010274619347683,1.0102813496377583,1.010286166744426,1.0102874308572913,1.0102881375737738,1.0102885231707237,1.0102887703974686,1.0102889598613065,1.010288949359397,,1.0051914718440964,,1.0084177488911246,1.0088804520010357,1.0097698300766067,1.0100710236132475,1.0101861262025589,1.0102302748846892,1.0102564082189258
"AUT Prompt:rope
Response:pulling someone or something
Score:
",10,rope,pulling someone or something,1.0,uses,0.2190138958081084,0.9806024078734463,0.9929583276082142,0.9964983578818447,0.9978006622406379,0.9989499418034953,0.9992792157465503,0.9995697989813982,0.9997695137233056,0.9998638522874719,0.999921071519032,0.3895820893669823,0.9999516987666556,0.5401079918621383,0.6729466478567292,0.7764014971674695,0.847504905937677,0.9028802963669608,0.9364671684558789,0.9626246507396474,1.2,1.3629783282721633,1.3696607805838157,1.3726105355441391,1.3738209409763702,1.3746564010095366,1.3749942634653005,1.375321311968044,1.3755859308213487,1.37572032629705,1.3757903841687555,1.3313470497342608,1.3758401316417166,1.239001973468313,1.2510428921482688,1.324190967052883,1.330551143401537,1.3532101545241781,1.3441286433318083,1.3510814576752073
"AUT Prompt:brick
Response:commercial
Score:
",20,brick,commercial,2.0,uses,0.18922715638006407,0.9192131076737716,0.9418130708969096,0.9644130341200475,0.9781206006109882,0.985457732232448,0.9905004641329557,0.9935590356393245,0.9951961709930509,0.9968333063467774,0.9981083086422534,0.3562195357703615,0.998790768192295,0.5035897933375306,0.6048758015047104,0.6942603899874046,0.7556934593407033,0.8035375818595323,0.8513817043783612,0.8936039943081057,1.5,1.4394928179332642,1.4577421233174768,1.4681059522938114,1.4769614346021804,1.4830892897971277,1.4877573692738035,1.4908734563474608,1.4928625152580948,1.4946808071491928,1.496348246396821,1.3593628120121268,1.4973073417095586,1.371254857760092,1.359323284225349,1.416059499428606,1.431012691610978,1.4053493940998842,1.4219075367243204,1.4492220829283406
"AUT Prompt:knife
Response:carve something into a table
Score:
",13,knife,carve something into a table,1.3,uses,0.17178630283446317,0.8720696324652665,0.9104003300618866,0.9487310276585067,0.969247971610203,0.9802299025350181,0.9842699291466224,0.9883099557582267,0.992349982369831,0.9951266493460168,0.9966128920782116,0.2898531634023544,0.9979244966858624,0.39404680215140575,0.49824044090045705,0.5901910043655131,0.6713370918143333,0.7345337282626552,0.790304564182064,0.8337389348686464,1.8,1.7305538787079222,1.7545293391203005,1.7684870690191172,1.7818548714692801,1.7899005556247223,1.793636142647756,1.7977499702389603,1.8010160674092903,1.7990600468711706,1.7978684134930663,1.6777999944709947,1.7993169808665506,1.7629959427637873,1.7916466705550234,1.7773683048481619,1.828452788204727,1.8087975331139534,1.7799491863159644,1.7549458069638229
"AUT Prompt:brick
Response:use the brick as garden art
Score:
",10,brick,use the brick as garden art,1.0,uses,0.1839177559188152,0.8794754437412371,0.9043660053307522,0.9237507941877535,0.9431355830447549,0.9582324657475071,0.9699899298183476,0.9755437625904669,0.980445002809335,0.9853462430282031,0.9896715723401772,0.327153048249124,0.9926443248035374,0.4387048060794301,0.5502565639097362,0.6487006446728483,0.7163602059417677,0.7690535252402699,0.8155552163080992,0.8475153300246682,2.2,2.4460651802421576,2.4310360118296006,2.4471726199311696,2.437981632997972,2.4468361914341683,2.454753335494648,2.4493178639481124,2.4450721277146084,2.44982206300576,2.4465449886322737,2.3313470497342608,2.4491008995703756,2.3996588357761377,2.480818722872603,2.4685540134924318,2.4526342422538536,2.4832864477798204,2.461432050151384,2.470428534977291
"AUT Prompt:shoe
Response:stand taller
Score:
",20,shoe,stand taller,2.0,uses,0.18136766675394647,0.8646739951991187,0.8961909667136608,0.9207364088092255,0.9423976854311308,0.9615136949559903,0.9717457585450555,0.9807755229694542,0.9862523519428344,0.9910856365478281,0.9948498023830041,0.36273533350789294,0.9964189401554604,0.47274037307420064,0.5483456573811006,0.6239509416880006,0.6906723709078675,0.7426350722319431,0.7884919952003684,0.828960587682064,1.2,1.5579350715268594,1.538313780519254,1.5266289971040554,1.5398080913364722,1.5549215898159696,1.5638199008759486,1.5724390859554314,1.578700625683195,1.5846566069287054,1.5884983133873243,1.35,1.5907211139816249,1.454713433893806,1.4333817191292473,1.4293367947661364,1.4844649079789825,1.4995460508314,1.5402828788340626,1.5431981776752317
"AUT Prompt:bottle
Response:for seeds
Score:
",27,bottle,for seeds,2.7,uses,0.1351314460246973,0.8280374034565327,0.8581893046491123,0.8883412058416918,0.9149501652511801,0.9384324895110527,0.9545716392159563,0.9643605283336725,0.9741494174513886,0.9827880817775172,0.9895158803193971,0.2543845285832701,0.9931170113777117,0.3596250045648756,0.45249939864517097,0.5344607637504527,0.606791414587469,0.6706229899130638,0.7344545652386585,0.784166646086913,2.0,2.0624158289328016,2.0848169178578506,2.109091520325405,2.1233683239214223,2.1102721184649464,2.098263393734197,2.090160498998866,2.09829829484048,2.106224213456711,2.1000627216977894,2.0937581253252486,2.1040511925926717,2.007792898935891,2.0677676912528407,2.042039948585346,2.084709444016616,2.1242378389642718,2.1221313241207365,2.082691438686622
"AUT Prompt:hat
Response:throwing it like a Frisbee
Score:
",24,hat,throwing it like a Frisbee,2.4,uses,0.21996126858831958,0.8788837473663907,0.9126159037911363,0.935799653252364,0.9482090201074072,0.9591602479200186,0.9701114757326301,0.9786403005286853,0.9852825559585319,0.9884201352583538,0.9908636844740037,0.37113829023833306,0.9927667225166255,0.4520575268978888,0.5329767635574446,0.6043877392690125,0.6757987149805803,0.7388186798565827,0.801838644732585,0.8451515909416452,2.8,2.920318095301511,2.941744327963745,2.9283230099199717,2.920100043708705,2.9118782896862387,2.919646239866149,2.9264470026137377,2.9323360362772872,2.9296939206173946,2.9320867731321925,2.8407333400045927,2.930300052699221,2.797641571916243,2.8587296701041613,2.887236783251347,2.941419960587036,2.9464167373698813,2.9270497808931353,2.905164021714943
"AUT Prompt:rope
Response:hair ties
Score:
",17,rope,hair ties,1.7,uses,0.257200896759886,0.9659643015058401,0.9759370625313132,0.9837038566273356,0.9897526419512722,0.9934214157042596,0.9953851687841966,0.9969145412206104,0.9984439136570242,0.9990065383342751,0.9994447108734934,0.43397231559837934,0.9996792476858658,0.5899725451888339,0.7114656461531988,0.7851549368316487,0.8501855076090367,0.8948803216979928,0.9255985882388881,0.9495219982755334,1.3,1.4502421817476585,1.4579036958303564,1.4550778816455363,1.4602415480938484,1.4626042201477232,1.4644535684276994,1.466042206273361,1.4679323285041743,1.4686825279423097,1.469178515608261,1.381466680009186,1.4695376647974552,1.3863672507174634,1.3545423336181037,1.3869646355115872,1.4185576528748984,1.42761979423167,1.446615639673675,1.4580387557004628
"AUT Prompt:book
Response:garlic smasher
Score:
",42,book,garlic smasher,4.2,uses,0.114196686165099,0.7513252165597285,0.7989294777951045,0.8465337390304805,0.879251637402319,0.9119695357741576,0.929482164794807,0.9415184069641431,0.9535546491334792,0.9618270293333957,0.9700994095333122,0.20313315477463756,0.9751168617533612,0.29206962338417614,0.370555781458906,0.44904193953363586,0.5275280976083657,0.5886531789772315,0.6497782603460972,0.7037209553243525,2.8,3.121009454657881,3.1614671473518863,3.191751183792837,3.173452593751993,3.149291749933976,3.1351741380616454,3.146229953255062,3.155744414571839,3.1638656681552093,3.156499180578361,2.9313470497342604,3.1510629766042637,3.0740539081782554,3.0371881426597165,3.1180810869396973,3.1302690647723668,3.116742072192641,3.0681317952149723,3.1089013703175463
"AUT Prompt:rope
Response:decorating
Score:
",10,rope,decorating,1.0,uses,0.14504380191598365,0.8637116927421526,0.9052674419014959,0.9225904554253131,0.937877961203513,0.9531654669817128,0.9666566434792182,0.9759289844442305,0.984111796625562,0.9897357557081514,0.9936010424899742,0.2900876038319673,0.9954268746824592,0.4180883225619877,0.5177753825426302,0.5954117429176408,0.6730481032926513,0.7335113615475233,0.7806001944234662,0.8221559435828094,1.8,1.9565083682185787,1.9814570197166057,1.97053929586976,1.9807995691138316,1.9939384539711829,2.0037926260806214,1.997105863722193,1.990477991163565,1.995646153001621,1.9995532701271697,2.0,2.0017551539023737,2.0,1.9807470452745144,1.9180619348444428,1.939048561392006,1.9688017474966888,1.9465541949386813,1.9340921500443677
"AUT Prompt:sock
Response:you could use it for ASMR
Score:
",44,sock,you could use it for ASMR,4.4,uses,0.11013079214649486,0.7471993381973718,0.7931086826403537,0.8336235369109746,0.865176537142958,0.8897500384318788,0.9088879004784965,0.925777004456728,0.9406815864049464,0.9522892864975708,0.9625330458754427,0.1959007393104592,0.9695734718703687,0.2816706864744235,0.3573623991814664,0.4330541118885093,0.5087458245955522,0.5755435266108406,0.6423412286261291,0.7012899937543899,3.5,3.4111807966108443,3.3931679987581105,3.4275206702652543,3.4447519979315797,3.4214212719823283,3.437815298441905,3.4207065778628554,3.4187940485782953,3.410032482253269,3.421632463188302,3.6313470497342597,3.414214017903061,3.6522521712101423,3.5564621790543316,3.529114810720031,3.4355144798463133,3.361756536461644,3.38653171073866,3.438098392738073
"AUT Prompt:paperclip
Response:used to poke small reset buttons on electronics
Score:
",32,paperclip,used to poke small reset buttons on electronics,3.2,uses,0.14563226026615636,0.7979050773268298,0.8451849499492108,0.8776798995051761,0.9000133299498445,0.9197225131413529,0.9394316963328613,0.9529776066341122,0.964931830517655,0.9721824338160927,0.9785810687688337,0.23396269116083013,0.9829787819707496,0.32229312205550387,0.40024445372401607,0.47819578539252827,0.5469875941423348,0.6157794028921413,0.6764879610370375,0.7371965191819336,2.2,2.270324139924815,2.2943603226969853,2.3167833390770434,2.296515223834064,2.283732207592662,2.298759434361612,2.288827057615168,2.3001152802702864,2.2934021587479365,2.2986762492699757,2.3132622006394437,2.2937609213558177,2.4466617571550775,2.320718362711199,2.3173410348202736,2.3277366265759087,2.2911235225490016,2.256023792061406,2.243175142880509
"AUT Prompt:knife
Response:slice bread
Score:
",10,knife,slice bread,1.0,uses,0.9375141574233693,0.9999941619197859,0.9999976557078681,0.9999989410006754,0.999999164351075,0.9999993178574101,0.9999993903686685,0.9999994402048789,,,,0.978705651433765,,0.9905072179583629,0.9968241413150811,0.9991480075494734,0.9998138063728882,0.9998933246231189,0.999955253498667,0.9999884016370594,1.0,1.012866383088751,1.0128698319325025,1.0128713577439845,1.0128716005548042,1.0128717981373023,1.0128717899528212,1.0128718640656973,,,,1.0084175449380621,,1.0095087196577448,1.011349577114604,1.0124861036447923,1.012744157989117,1.0127988132014998,1.012835179537985,1.0128612728890316
"AUT Prompt:box
Response:hide in a box
Score:
",13,box,hide in a box,1.3,uses,0.18442192053611609,0.852852463044751,0.8940025598238651,0.9260502874189033,0.951009082765578,0.9704470121260873,0.9767575838533139,0.9830681555805405,0.9879828337833328,0.9918103890162115,0.9947912920288265,0.3280498566651757,0.9968400347105125,0.45480107809881043,0.531679580054335,0.5995246199054292,0.6593976574297482,0.712235427593291,0.7650731977568337,0.811702366265637,1.5,1.6989431571924316,1.7174034263651605,1.7375652864102469,1.754950580353959,1.7698738248054413,1.7752370498858625,1.7818152714093545,1.786382741933575,1.783733880936816,1.781385413770393,1.6313470497342606,1.7836844320354757,1.734089136289173,1.801457774451339,1.7560269150639813,1.7509396940976938,1.7397421089224678,1.7508098990900958,1.7191679960128
"AUT Prompt:bottle
Response:mouthwash container
Score:
",18,bottle,mouthwash container,1.8,uses,0.193114152730272,0.9262004273291995,0.9492646238040885,0.9696187057537806,0.9792332913556475,0.9888478769575144,0.9919692758957885,0.9947239007905463,0.9971548487279525,0.9984560413935838,0.999152519638568,0.36353679435998554,0.9994815126662103,0.48066644881532367,0.5977961032706618,0.6782980590063069,0.7493407855950159,0.8046689166938302,0.8534958210143283,0.8965854128399622,1.5,1.5049205083235724,1.5218087916954384,1.51295424849993,1.5206818439740453,1.5263145647712673,1.5290637636186266,1.5323063619962738,1.534665486916889,1.5363144768771237,1.5370559390781378,1.3593628120121268,1.537504570781103,1.4667380650517272,1.4340681097990782,1.4656295111172737,1.4594073762701056,1.4965779180125052,1.5024945024614234,1.5215984822854183
"AUT Prompt:brick
Response:leveling a table
Score:
",14,brick,leveling a table,1.4,uses,0.2897368447105181,0.95906893785015,0.9734940888314717,0.9862242398918032,0.9890647205366087,0.9919052011814141,0.9944119165523064,0.9966240851027801,0.9976690395350495,0.9985912085848693,0.9994050199149945,0.4265988392484842,0.9996692257712839,0.5634608337864503,0.657524615306343,0.730781562012693,0.7878341294730185,0.844886696933344,0.8893192811476797,0.9285308990906601,1.8,1.698976989568395,1.7049193137579581,1.7126005962924231,1.7145747286832973,1.716823920721467,1.7150169496761827,1.7136518199603563,1.7146849169711382,1.7155024789142927,1.716385580712428,1.7037536097526178,1.7167248313745975,1.7028418755438564,1.7453525530835572,1.7608551332880016,1.7347230947469834,1.72562566371935,1.6993641094457415,1.6824990671568298
"AUT Prompt:brick
Response:Hold little flowers (in the holes)
Score:
",34,brick,Hold little flowers (in the holes),3.4,uses,0.14227189480987068,0.7973071505941074,0.8290523012676544,0.8570672984091409,0.881790446612419,0.9036085483239519,0.9206005081196125,0.937592467915273,0.9525878198037854,0.9642662115969901,0.9713495142757052,0.2530733578968505,0.9762177922652174,0.35085530587295155,0.4371475720905488,0.5133002297445837,0.5894528873986186,0.6566573719018894,0.7089962770589469,0.7613351822160043,2.8,2.6435419260037554,2.661020112015677,2.6426820225055425,2.6639152811176445,2.6430555941342333,2.6588726230877904,2.6704917550509686,2.6583629048242603,2.6503893599129262,2.6573141377522203,2.6686529502657397,2.6525401299613423,2.6495196520116693,2.560785156024585,2.6111106972722102,2.5838368625007413,2.646897033295173,2.6508171542152033,2.626699805916003
"AUT Prompt:knife
Response:ruler along the blade
Score:
",23,knife,ruler along the blade,2.3,uses,0.09780729634202279,0.7492809395762894,0.7852622330970824,0.8212435266178755,0.8529969067009625,0.8847502867840495,0.9165036668671366,0.9315029030547831,0.9465021392424297,0.9581835561308417,0.9672810527509206,0.19561459268404557,0.975309565339414,0.29342188902606836,0.3797365250980771,0.45590892407934136,0.5320813230606056,0.5914044470356418,0.6507275710106779,0.7030800441702892,2.0,2.2352231870978376,2.2015347194964807,2.236518025535162,2.250048885023471,2.2661974740503155,2.246580876489872,2.2329490708596658,2.222918715707828,2.234830518767537,2.2260382267437784,2.15,2.217592128076817,2.166666666666667,2.1060529654170326,2.0549182159970187,2.118635820357483,2.146859149070568,2.1425872675128828,2.191539279047977
"AUT Prompt:paperclip
Response:use as a fishing hook
Score:
",25,paperclip,use as a fishing hook,2.5,uses,0.14713569834817647,0.8836826035051504,0.9165130154411301,0.9420813659654278,0.9619940173755951,0.9714000878781494,0.9787255429511634,0.9851902343631209,0.9891112679100541,0.9912100459276565,0.9930622110274032,0.29427139669635294,0.99491437612715,0.4241181947482401,0.5252429827503644,0.6039990468343486,0.6827551109183327,0.7615111750023169,0.8092791425075463,0.8464808730063483,3.2,3.105231429634104,3.0871335350287468,3.1037669014948315,3.118178474477973,3.1121926501130583,3.1188376109010214,3.1239634978739237,3.1210935627574057,3.1231662892397645,3.121630997839802,3.05,3.119915259470749,2.973460724121394,2.978570318604505,2.994403661090398,3.0527243928301204,3.0886398998783164,3.1011154992904446,3.0834869961790887
"AUT Prompt:table
Response:burn to keep warm
Score:
",33,table,burn to keep warm,3.3,uses,0.13033568035345494,0.770842721200592,0.8187905384537207,0.8478723596840417,0.8735369768413189,0.8992015939985961,0.9218505391459126,0.9355878187879098,0.9477109255219107,0.958409529664369,0.9667416109482865,0.24535651456163482,0.9740946468734267,0.33493483031249155,0.4139874165013675,0.48375107895435226,0.553514741407337,0.6078467363556508,0.6621787313039645,0.7165107262522783,3.2,2.98947056904536,3.0076549613995383,3.0348322086610215,3.016180765131627,3.0328438774436526,3.0492352356767074,3.036765875045823,3.027341174854431,3.0381988420768606,3.045626470325267,3.0124837493495025,3.038488328841395,2.9823999721362786,3.004856177247721,3.0041558486591957,3.0540470903773733,3.093908308318709,3.061587994775074,3.0265864299953007
"AUT Prompt:tire
Response:use on your car
Score:
",10,tire,use on your car,1.0,uses,0.9874957184135564,0.9999926244240664,0.9999958720607514,0.9999974061356968,0.9999981307813904,0.9999986951360241,0.9999991346558548,0.9999993178749791,0.9999994044215652,0.9999994807986594,0.9999995332918173,0.9950353398921535,,0.998178321729333,0.9990788011021293,0.9997800951428027,0.9999019618103289,0.9999467940518758,0.9999632869118426,0.9999797797718093,1.0,1.0025960994799121,1.0025990139337715,1.0026008508413886,1.0026016460684426,1.0026015881646526,1.0026021583974762,1.0026024327495846,1.0026025536896455,1.0026027062451377,1.0026027953469236,1.0015154479798505,,1.001825548040635,1.0022745574856844,1.0024833964889879,1.002531845262574,1.0025586325244455,1.002570135749573,1.0025832879145973
"AUT Prompt:brick
Response:use in gardens
Score:
",15,brick,use in gardens,1.5,uses,0.2212470341844475,0.9628602186422021,0.9788873016457804,0.9913692064393176,0.9949453320366182,0.9981012517994895,0.9988054326815946,0.999289408652195,0.9995829550049922,0.9997609998680105,0.999899661346751,0.41649685655825053,0.9999393885255499,0.5506899795809186,0.6691149949965768,0.7736247042894281,0.845453107015966,0.8890192355077977,0.9189617685386636,0.9422810367102434,1.2,1.4637514765707378,1.4577958623770795,1.4671406365772512,1.4701341776217536,1.4721257651417738,1.4727799378923472,1.4732774412405008,1.4736376914140503,1.4738738998634457,1.4740300658432233,1.340637187987873,1.4740867190395932,1.3551028246086396,1.4338440802195291,1.4157629540135608,1.4399112986579787,1.4477563988022668,1.4657501530976629,1.4542239180383676
"AUT Prompt:hat
Response:a shield
Score:
",34,hat,a shield,3.4,uses,0.12171816860898145,0.7678947998207252,0.8126724116690087,0.8475452508405193,0.874704245295215,0.898671973778796,0.9173380594902518,0.9338108272558197,0.9483479937859287,0.9571652309917882,0.9649464155153128,0.2165123736356735,0.9718132867557624,0.31130657866236555,0.39496217098139036,0.47861776330041517,0.5437688041067739,0.6089198449131326,0.6664154366249068,0.717155118222816,2.2,2.3536178106073646,2.383723040274498,2.363819919148732,2.383572894375457,2.40534713877741,2.390994665321697,2.3752771904608236,2.3863864206584653,2.3773000030097875,2.3855469038333315,2.3313470497342608,2.3799961982446427,2.3218017369681134,2.4230872824684857,2.41905195315555,2.3808251062632744,2.4042756023587133,2.369396360830382,2.329110808489716
