prompt,completion,item,response,target,type,confidence_1,confidence_10,confidence_11,confidence_12,confidence_13,confidence_14,confidence_15,confidence_16,confidence_17,confidence_18,confidence_19,confidence_2,confidence_20,confidence_3,confidence_4,confidence_5,confidence_6,confidence_7,confidence_8,confidence_9,score_1,score_10,score_11,score_12,score_13,score_14,score_15,score_16,score_17,score_18,score_19,score_2,score_20,score_3,score_4,score_5,score_6,score_7,score_8,score_9
"AUT Prompt:sock
Response:To make a bracelet out of it.
Score:
",30,sock,To make a bracelet out of it.,3.0,uses,0.32673354086617873,0.9911389112756087,0.9952518791521094,0.9969664192479804,0.9981448042739297,0.9990625314548987,0.9996932755072336,0.9998739867761032,0.9999493184406227,0.9999849025993041,0.9999919095356007,0.5512940005249154,0.9999956600783324,0.7261818623540142,0.846380402759976,0.9031581729360417,0.9375956313379432,0.9612641272863801,0.9796971704651452,0.9864783080888383,3.2,3.1198598899818677,3.1226706301398344,3.12366349643306,3.12469807759711,3.124859107897016,3.124527954563558,3.124397007696521,3.124455438122282,3.124493711048463,3.124500546414188,3.118533319990814,3.124497079020335,3.041820289629612,3.106888587821016,3.1253152741926606,3.117039547298274,3.1166199951224,3.1257148101022483,3.1227884094991367
"AUT Prompt:knife
Response:use for a writing utensil
Score:
",17,knife,use for a writing utensil,1.7,uses,0.3202724625479774,0.9311412604639089,0.9452130532066428,0.957631366715918,0.9661663404515078,0.9736984283368068,0.9795644242800402,0.9841328665141241,0.9876907729034452,0.9904616731855431,0.9929069841018654,0.4715584616196412,0.9943901401451448,0.5893801161643929,0.6608425620238552,0.7239079491459499,0.779562957941497,0.8352179667370441,0.8785621311688621,0.9048516958163855,2.5,2.690130796971491,2.67687903743811,2.6823659595963294,2.688705434933204,2.683377923136907,2.681082113605544,2.6783846728842833,2.6741398399145386,2.6767300120011708,2.6748170972893264,2.5962463902473822,2.676495333782808,2.676959867042383,2.647009874954788,2.6080672844711748,2.650326886666898,2.6669639321711407,2.6685937779217763,2.666600854034437
"AUT Prompt:box
Response:Umbrella
Score:
",13,box,Umbrella,1.3,uses,0.23236371450360932,0.9616315865931496,0.9686483606684168,0.9748406420559759,0.981032923443535,0.9852888120524612,0.9890446205675837,0.9923591099488801,0.9946371229653117,0.9964112412863555,0.9977929260240457,0.46472742900721864,0.9986309601795118,0.6244285187655957,0.7341893655677629,0.8196711990078713,0.8862445178294072,0.9107354731544021,0.9323486653700477,0.9514222405553204,2.0,1.8603108889185407,1.8671178856174222,1.8660563367570318,1.8662705892139086,1.8672801676489499,1.8689233825223837,1.8716991867610484,1.8733672109018424,1.8718121734778772,1.8732359472793667,1.75,1.8743493451578228,1.7627877799426974,1.8730005415833137,1.9071026465166268,1.8539861882716748,1.8471561431339987,1.8367904162005815,1.8480813235220188
"AUT Prompt:fork
Response:to make small holes
Score:
",20,fork,to make small holes,2.0,uses,0.31063350569096904,0.9851052676732421,0.9907947159454946,0.9958156364231727,0.9988609786328635,0.9992731208833644,0.9995940975907913,0.9997659040417299,0.999837523625862,0.9998933010140673,0.9999490784022725,0.5525551231713115,0.99997542577486,0.7409638683069031,0.8876967465560025,0.9247966281837718,0.950294979070952,0.9623395411578275,0.972968829892483,0.9794158194009897,1.8,1.8746831772632675,1.8759770158225553,1.8750897365210193,1.8763852092528448,1.8766836584176645,1.8769801418002183,1.877121575030055,1.8772020081843694,1.8771530749262955,1.8771208811958253,1.8875646998228404,1.877100405599251,1.7890166033828274,1.8569505875189567,1.8827476723663643,1.8751609761075043,1.8817298179128432,1.881929412221184,1.8774406223945903
"AUT Prompt:hat
Response:to put on the head
Score:
",13,hat,to put on the head,1.3,uses,0.9998447454732317,0.9999999514807497,0.9999999516724374,0.9999999518217239,0.999999951847666,0.9999999518584802,0.9999999518659127,0.9999999518733452,0.999999951878144,,,0.9999681361502811,,0.999995668331812,0.9999993944073976,0.9999997002623069,0.9999999384623498,0.9999999489281397,0.9999999500312259,0.9999999508903102,1.0,1.0000294947825512,1.0000294949358959,1.0000294950403918,1.00002949502742,1.0000294950371524,1.0000294950349224,1.0000294950349224,1.0000294950344424,,,1.0000246789217753,,1.000027431472387,1.0000292944090963,1.0000294167421369,1.000029488195147,1.0000294944743127,1.0000294943639714,1.0000294941921293
"AUT Prompt:rope
Response:outlining a picture frame
Score:
",27,rope,outlining a picture frame,2.7,uses,0.33728662190658176,0.9818804719098224,0.9908688577249384,0.995114670547131,0.9980327721795772,0.9986838886641544,0.9991909786922137,0.9993775265950858,0.9995421545415542,0.9997067824880225,0.9998349948616474,0.5178231409686432,0.999934846758626,0.6771460598443173,0.7624254900534101,0.8477049202625029,0.8994295093271414,0.9238624751555503,0.9482954409839592,0.9650879564468908,2.8,2.817622939569038,2.8229058079004195,2.820248082570385,2.8225279629576647,2.8231652498547053,2.823407243779778,2.8235708721744466,2.823435227288594,2.8233490299474466,2.823499916058229,2.695406459399816,2.8234276685119846,2.7670730241735293,2.815497121088286,2.8239981421303573,2.8168672298354416,2.8058425340008823,2.8005389720707963,2.812709583100347
"AUT Prompt:paperclip
Response:straightened out
Score:
",15,paperclip,straightened out,1.5,uses,0.9308380496049456,0.99999270961447,0.9999984288809417,0.9999992028994895,0.9999996723654699,0.9999997648088026,0.999999828344114,0.9999998778254644,0.9999999118334659,0.999999941845422,0.9999999459070985,0.9669305565152273,,0.9950394291599648,0.9980020825400283,0.9992371002116489,0.9995493615805532,0.9997925509791787,0.9998939274030542,0.9999554153123067,1.0,1.0248747465498735,1.0248797516322579,1.0248806611978512,1.024881165929971,1.0248813022949042,1.02488129436053,1.0248813574551334,1.0248814042201746,1.0248813974710433,1.024881395339145,1.018663443133061,,1.023786020222404,1.0240122678512882,1.024476973868927,1.024563047854476,1.0247030170572893,1.024801899666372,1.0248495671020557
"AUT Prompt:knife
Response:scrape against chalkboard for sound production
Score:
",20,knife,scrape against chalkboard for sound production,2.0,uses,0.2624917830781034,0.9619353420989265,0.9721132540679073,0.9800398198793814,0.9862130355404244,0.9916608792402816,0.994234258388655,0.9962384080845478,0.9973111521137372,0.9981466060037052,0.9989820598936732,0.4428995713584094,0.9994292461362791,0.5834012981432919,0.6799666382706936,0.7551718007794705,0.8215401237518374,0.8732278256538526,0.9188420624840969,0.9403887022915117,3.5,3.6641193248604527,3.66658896791563,3.670094398000765,3.6665258833500913,3.6617654882662514,3.6597938086475748,3.65907000534273,3.659866976504771,3.6590635628633787,3.6595995813377096,3.622200020013779,3.6590807282205824,3.7131863612102998,3.69711222043208,3.647606392375332,3.627603448460504,3.6318887120134664,3.6600915598087607,3.6449672234099326
"AUT Prompt:shoe
Response:doorstop
Score:
",30,shoe,doorstop,3.0,uses,0.37519878504811244,0.9752361339251477,0.9830231347224376,0.9898951388064697,0.9946181935372328,0.9965870556713508,0.9983245704063259,0.9992545950254416,0.9995210516732446,0.9997561988396038,0.9999178129659805,0.6330689132140901,0.99995867541637,0.8103002876230205,0.8678388906181913,0.9186165295404742,0.937296578971209,0.9486265982768908,0.9586253052203787,0.9674491331278579,2.5,2.2813312023780683,2.2838555317590385,2.2888271166447294,2.286980727985593,2.2856235255871646,2.286692805267099,2.2861467594891027,2.285910526650785,2.2861255246169954,2.285949976961458,2.3777999727438344,2.2859832424148196,2.295166399186228,2.3021169737721183,2.274361851181733,2.284837667292555,2.2850187601721,2.289347120566395,2.287620139426567
"AUT Prompt:book
Response:bug killer
Score:
",27,book,bug killer,2.7,uses,0.18630260847434799,0.9140112222639097,0.9336473727309587,0.9418329405290338,0.9500185083271089,0.958204076125184,0.9654278143528814,0.9718027409639063,0.9774285939523399,0.9823933917890288,0.9867748105018656,0.37260521694869597,0.9911562292147023,0.4856034609728267,0.5986017049969574,0.698322305345751,0.7863254262774377,0.8334301025014618,0.8658046414511535,0.8943750717968608,1.5,1.9613300991555145,1.9789687160960805,1.978282390791756,1.9793311364042472,1.9854875325101575,1.992330300631087,2.0002524903711563,1.9985243064601363,2.001564030919876,2.0028891285263364,2.0,2.009507126168003,1.9534606924762203,2.0,2.0,1.9104664628757542,1.9720458614928846,1.9880481064133537,1.969263160372255
"AUT Prompt:paperclip
Response:use as an earring 
Score:
",27,paperclip,use as an earring ,2.7,uses,0.3436965613421278,0.9802452829080504,0.9883282520975757,0.9916977349589203,0.9946712931473689,0.996987102593041,0.9987906568027746,0.9995424900532438,0.9996905347980679,0.9998211838268191,0.999922933392718,0.5799155231098959,0.9999603649661604,0.763883035510948,0.8754649833314445,0.9003622812183056,0.9223340694861866,0.9417241045768361,0.9588357504853409,0.972162313718525,3.0,3.1222243082556767,3.127767446400469,3.1307310234430066,3.131237051067166,3.1325581780968554,3.1315965175752107,3.1310462272240613,3.130908348054127,3.1310480488208565,3.131126295378283,3.081466680009186,3.1311775365058345,3.182262914715671,3.133541787753855,3.140910032318383,3.1256423110070526,3.1168783648508684,3.1255002861207273,3.1224090905665665
"AUT Prompt:knife
Response:carve into desk
Score:
",13,knife,carve into desk,1.3,uses,0.3017932194294547,0.9786626854251984,0.9877760500752291,0.9948735456010882,0.9986725611951667,0.9991867020466116,0.9994295650610909,0.9996187069669464,0.9997334273318843,0.9998346676986053,0.9999042491172335,0.5368300150467543,0.9999656545036504,0.6983682847959093,0.8409253074984134,0.8872067920298929,0.9152779313752513,0.9400506248995506,0.9550760230457027,0.9683358903697823,1.8,1.8789318746870491,1.8745131799675188,1.8697011570746394,1.8713380419535341,1.8717129817708456,1.871938557030404,1.872095237891214,1.871995164130333,1.8719372455543424,1.8718835279221941,1.8875646998228404,1.871952802729363,1.7979178295564904,1.866080407836721,1.852200220725834,1.8536662172485145,1.870698734743213,1.8790257810283697,1.8765742989263077
"AUT Prompt:sock
Response:You can tie a sock to make a ball
Score:
",27,sock,You can tie a sock to make a ball,2.7,uses,0.37413263702021593,0.9798767261958011,0.9911745540164865,0.9958841893397974,0.9974131840678683,0.9984640457517994,0.9991862917206574,0.9994519911109294,0.9996589180041348,0.9998658448973401,0.9999419690471758,0.6010555521721147,0.9999637789812607,0.7225186480463226,0.8297094539336469,0.8691427477021924,0.9085760414707378,0.9324935431548157,0.9489317856377475,0.9653700281206793,2.8,2.891319790353454,2.8857195190653995,2.889097422459961,2.8880410635277767,2.8884746413451587,2.8891335229984154,2.889349087858406,2.88957898981651,2.8894569736987634,2.8893892606133704,2.8755081337596287,2.8893720434620063,2.9300586796398345,2.8744990662946077,2.875656052086453,2.8680323680050024,2.8842416887166347,2.8793178007474465,2.888183934974259
"AUT Prompt:book
Response:a step up
Score:
",27,book,a step up,2.7,uses,0.3613534911106889,0.9546608691776678,0.9631590887457906,0.9716573083139134,0.9774980435118958,0.9820468126577973,0.9860610873396277,0.9896036723124668,0.9931462572853059,0.9962725775509792,0.9984212639516433,0.5320447940275759,0.9989645369526984,0.6826793401498575,0.7454731612797473,0.8008885139283262,0.856303866576905,0.905207743644909,0.9313841027444458,0.943748939255605,2.5,2.2893960608478023,2.28772496691407,2.2904561580182796,2.286330552231579,2.289173024315203,2.284738978847049,2.2833616895714908,2.2866313682117028,2.283849103922711,2.282592611623385,2.4037536097526178,2.2830371472886077,2.3146645775036445,2.246042520509933,2.215179793500552,2.227140357173693,2.268894123896247,2.2838207455680157,2.289273454679876
"AUT Prompt:brick
Response:trace a rectangle
Score:
",14,brick,trace a rectangle,1.4,uses,0.62736013202047,0.9961496200539773,0.9984122335944839,0.9992446025993524,0.9996901376219532,0.999834781767586,0.9999341941381193,0.9999944907888025,0.9999974927822725,0.9999984673868595,0.999999226409675,0.7508946826324356,0.9999995849466659,0.8258221751124148,0.8841757649293994,0.942529354746384,0.9737637805910344,0.9816610778275996,0.9886304181776583,0.9928575367779413,1.5,1.4995019813235877,1.5010894581681462,1.500921951001483,1.5011889439846642,1.5013334400298912,1.5014227844823254,1.5014709362790113,1.5014742340643552,1.5014754021548544,1.5014763877654134,1.4506450557704498,1.501476925041783,1.4823423033686267,1.4901074437856867,1.4845287392205206,1.5010629841686052,1.5026633987932254,1.4991198781374837,1.5008266364153207
"AUT Prompt:paperclip
Response:twist tie for bread or plastic bags
Score:
",25,paperclip,twist tie for bread or plastic bags,2.5,uses,0.4587995842021,0.9870209498774196,0.9909903432453759,0.9949597366133323,0.9968347452750268,0.9982950034890202,0.9988322024647501,0.9992505734477137,0.999576401422688,0.9997303116600131,0.9998842218973383,0.6755211621906568,0.999940842309436,0.7778931664153015,0.8482523473672439,0.9103441066257221,0.9331863883230828,0.9533446311689684,0.9711342180420105,0.981924147904132,3.0,2.897437065927685,2.8946434947461595,2.895462764833204,2.8967879728726365,2.8973777721529452,2.8970564862287103,2.8974345349138497,2.897142001720022,2.8973117886458275,2.897435344884042,2.9358357398350785,2.897373203966451,2.878479048548981,2.905147941211873,2.891155433889214,2.9060585649925312,2.9059304580934895,2.900326313619683,2.8948284492035232
"AUT Prompt:paperclip
Response:organize paper
Score:
",12,paperclip,organize paper,1.2,uses,0.9998737042159841,0.9999999007298755,0.9999999012509512,0.9999999013826997,0.9999999015144482,0.9999999015252627,0.9999999015303712,,,,,0.9999485466151353,,0.9999797455688031,0.9999986686907536,0.9999995001147067,0.9999998467037751,0.9999998936095048,0.9999998966080877,0.9999998986689816,1.0,1.000032931051792,1.000032930999667,1.000032930973313,1.0000329310918823,1.000032931091882,1.0000329310893277,,,,,1.0000149692500488,,1.0000305685758133,1.0000324603120738,1.000032792854833,1.0000328968202035,1.0000329249621012,1.0000329279605862,1.0000329296092338
"AUT Prompt:brick
Response:build houses/anything structural (i.e. buildings)
Score:
",10,brick,build houses/anything structural (i.e. buildings),1.0,uses,0.997389350288549,0.9999988294467559,0.9999989927570175,0.9999991368778176,0.9999992640639772,0.9999993763052569,0.9999994534474851,0.9999994898868935,0.9999995093915033,0.9999995175222343,0.9999995231103985,0.9990885226375508,,0.999575343666232,0.9999099305399346,0.999961241098858,0.9999801171986009,0.9999902208467142,0.9999956289398365,0.9999981835421416,1.0,1.0006648765384782,1.0006648600988544,1.000664831178849,1.0006649455619196,1.000665080176905,1.0006651649820966,1.000665219616999,1.0006652586132627,1.0006652545424863,1.0006652618033858,1.0003401445038156,,1.0005834927680406,1.0006167592226813,1.000637252594291,1.0006561170402684,1.0006591415351036,1.0006623828404462,1.0006644248338747
"AUT Prompt:box
Response:you could wrap a present in it
Score:
",10,box,you could wrap a present in it,1.0,uses,0.4284700835790139,0.999979762656725,0.9999949122935233,0.9999987427215681,0.9999997112054466,0.9999997731185496,0.9999998156707615,0.9999998532229567,0.9999998589817723,0.999999864740588,0.9999998661966446,0.7621629068453071,,0.964557835082383,0.985890103573825,0.992001903269252,0.9973955475696837,0.9985990322862227,0.9994261744290888,0.9998168887117412,1.2,1.2666417548762847,1.2666513500724792,1.266654925201818,1.2666557322833214,1.2666558086435094,1.2666558568698205,1.2666558956741674,1.2666558929867817,1.2666558908752779,1.2666558928167027,1.3313470467806514,,1.2618198921450674,1.2648097742325868,1.2637943685920952,1.2656124773575042,1.2662565068382228,1.266284433528513,1.2665711591824418
"AUT Prompt:rope
Response:to get down
Score:
",20,rope,to get down,2.0,uses,0.6103877915189487,0.999826583733572,0.9999673146338185,0.9999917699973196,0.9999979532815425,0.9999987900980641,0.999999297652941,0.9999997455685479,0.9999998337684486,0.9999998662153787,0.9999998825307198,0.8987145684339557,0.9999998944672783,0.9429309029049939,0.9697494654217872,0.9841044075053518,0.9917880543113079,0.9949910748373351,0.9969338049900595,0.9986482583323965,1.5,1.3989770527255196,1.3990475644406348,1.3990671521848008,1.3990714862606906,1.3990724075369747,1.3990729155630126,1.3990733191024172,1.3990732662642011,1.3990732500708034,1.3990732761904725,1.403753609752618,1.3990732905254062,1.403577593817851,1.3924165967602515,1.3954445760155927,1.3985787748777563,1.397617606512778,1.3987914722533517,1.3986218696246124
"AUT Prompt:paperclip
Response:Clip papers together
Score:
",10,paperclip,Clip papers together,1.0,uses,0.999999091165773,0.9999999414855499,0.9999999416772671,0.9999999418265766,0.999999941864328,0.9999999418872253,0.9999999418994814,0.9999999419090264,0.9999999419185714,,,0.9999994839517348,,0.9999997221884633,0.9999999077274141,0.999999921167824,0.9999999316352258,0.9999999388293589,0.9999999406483205,0.9999999411694618,1.0,1.0000002352073165,1.00000023536069,1.0000002354652067,1.0000002354991828,1.0000002354877342,1.0000002355122461,1.000000235526564,1.0000002355370636,,,1.000000078557233,,1.0000001976756114,1.0000002162294714,1.000000221605633,1.0000002320730332,1.0000002342312715,1.0000002353226485,1.0000002352705342
"AUT Prompt:pants
Response:cut the legs shorter, sew them shut and fold to make into a bag
Score:
",35,pants,"cut the legs shorter, sew them shut and fold to make into a bag",3.5,uses,0.3099252932691266,0.98813797263659,0.992558819514096,0.9960017785241364,0.9974370173707322,0.9987036112073221,0.999471839202617,0.9997920842763092,0.9999255822845206,0.9999886422784572,0.999995288752919,0.6198505865382532,0.9999984283251484,0.8328589178282718,0.8803875009019635,0.9092150437488564,0.9346552610203641,0.9500855327852844,0.9655158045502047,0.9775329122837292,4.5,4.258241342284137,4.26020893084834,4.258272411830445,4.257325206021309,4.2582670943914795,4.257684264553785,4.257890005780653,4.257775470650174,4.257708766577802,4.257700407209222,4.35,4.2576974004348935,4.260485540401119,4.268017365394355,4.253178421904852,4.249009085362187,4.254709503917137,4.255433308395151,4.262127831432556
"AUT Prompt:box
Response:make a halloween costume from a big box
Score:
",18,box,make a halloween costume from a big box,1.8,uses,0.38368215135465294,0.9898996256875962,0.9932191260520941,0.9952325047980893,0.9970093053051599,0.998393078931428,0.9994707629151592,0.9996829714737365,0.999811682470767,0.999925269526975,0.9999726196566352,0.5890524077859839,0.9999861856959148,0.6860624478519899,0.7716735077298478,0.8572845676077057,0.9161241312076893,0.9476186800736506,0.9754125218961606,0.9856373028488766,3.5,3.4488894727155923,3.4483918598062298,3.4472824501861785,3.4486238909501448,3.4492494986075006,3.448441616862053,3.448240285605892,3.4483241900492336,3.4484436557362983,3.4484034807191843,3.395406459399817,3.4483892578399047,3.4526164636887247,3.44677908404786,3.462080193511108,3.4324023409055355,3.4412960739312632,3.457216034151359,3.4503982219922746
"AUT Prompt:table
Response:use it as a desk
Score:
",15,table,use it as a desk,1.5,uses,0.9460523246410476,0.9999985094407183,0.9999988810373108,0.9999991064220372,0.9999992128861369,0.9999992205983704,0.9999992252760765,0.9999992284910137,0.9999992307006056,0.9999992318833149,0.9999992329270522,0.9746206294258091,,0.9968696475632038,0.9992146763531423,0.999737923002594,0.9998409564387025,0.999943989874811,0.9999869406010816,0.9999953981005428,1.0,1.0174266222962975,1.0174269502579243,1.0174272167920655,1.017427332047293,1.0174273434812486,1.017427349480751,1.0174273539256393,1.0174273536661729,1.0174273534090192,1.017427355478306,1.0058624461502712,,1.0168910449493669,1.0170860910159507,1.0172865019589532,1.0173465504832544,1.0173756748706466,1.0174178798502336,1.0174244985685517
"AUT Prompt:rope
Response:DNA strand
Score:
",36,rope,DNA strand,3.6,uses,0.5481978374174598,0.9880142699192991,0.9917079980405803,0.9942466577771056,0.9962237679678634,0.9975826146049596,0.9986408854300041,0.9993682236221144,0.9996714232898668,0.9998553231843733,0.9999668641087095,0.6561443962445104,0.9999749441061678,0.7514069000540484,0.835475764598419,0.9195446291427896,0.9408005668739522,0.9595588660832343,0.972451244018127,0.9838287276126199,4.5,4.501286430466099,4.500536716487676,4.501556686075846,4.499568992151717,4.498479867682019,4.497845651926801,4.49719220165909,4.496798764140131,4.4965970337774035,4.49643009642928,4.582258234197298,4.496416388934959,4.533795974283491,4.480083319341382,4.509331526812122,4.506861349595188,4.508682105709269,4.51121852346191,4.502993639540881
"AUT Prompt:brick
Response:use to build something
Score:
",13,brick,use to build something,1.3,uses,0.9928473307751076,0.9999984591341101,0.9999984640431866,0.9999984647960178,0.9999984653823234,0.999998465968629,0.9999984663242413,,,,,0.998057315787089,,0.9995500014845914,0.9999274115330115,0.9999852892558372,0.9999966860551958,0.999998047208772,0.9999982837417966,0.9999983823432337,1.0,1.001407728754349,1.0014077331656142,1.0014077340679532,1.0014077340084973,1.001407734652609,1.0014077345809858,,,,,1.0010440252136967,,1.0011918018812238,1.0013800707735783,1.0014031423267544,1.001406545386508,1.0014073601657203,1.0014075963662634,1.0014076751087495
"AUT Prompt:brick
Response:put behind the tire of your car on a hill
Score:
",18,brick,put behind the tire of your car on a hill,1.8,uses,0.30575256966064024,0.9763225967822768,0.9867848754312484,0.9923849296464606,0.9953824226654789,0.9964851387222307,0.9974582822267444,0.9980485235985321,0.9985694097809121,0.9990290902234615,0.9994887706660109,0.6115051393212805,0.9997348198763522,0.7107684753890962,0.7983680620091572,0.8514998970723768,0.8880168376738179,0.9164562596095922,0.9415539613792094,0.96110007117068,2.5,2.7573204786018772,2.7641344178932714,2.7660297161919787,2.7685411329568934,2.7696825511380276,2.769224317914676,2.7695382162465685,2.7691368001609864,2.7697031537796715,2.769257172205938,2.65,2.769486241488368,2.698879725011322,2.7538643004532135,2.7505032793452657,2.756650868711431,2.7797184394423167,2.769596810156632,2.766147681422756
"AUT Prompt:box
Response:A pedestal
Score:
",13,box,A pedestal,1.3,uses,0.3569483805335414,0.9775679873017785,0.9849762138540189,0.9907457464940741,0.9942451449324803,0.9963676373759242,0.9975037257132227,0.9982845470472074,0.9988926513135535,0.999366243392373,0.9997350772742141,0.5480090806054649,0.9998548201279477,0.7390697806773885,0.8293204559095799,0.8840602574976716,0.9172616254674355,0.9431188768413294,0.9569592661492946,0.9691733668441388,3.0,2.86655685318639,2.870568998483658,2.866663990828716,2.8692450795052875,2.870162686650913,2.871221707584921,2.870540270115088,2.870192937524421,2.870586176794143,2.871002853265828,2.825677432333027,2.8708745897065335,2.819039428282718,2.860497405822434,2.850559626043722,2.8740668874743474,2.8747778890521434,2.867911232286555,2.8645348551796572
"AUT Prompt:brick
Response:to help children understand the shape of a rectangle
Score:
",27,brick,to help children understand the shape of a rectangle,2.7,uses,0.5467991656562015,0.9895003157611248,0.9931846184531695,0.9951566835752097,0.9965120627906655,0.9977081807501328,0.9987637511444885,0.9994892333595383,0.9996004896605739,0.9996986730016308,0.9997968563426878,0.7479553371508157,0.9998835028370558,0.8219565571084413,0.8959577770660668,0.9231813045100831,0.9472059831568541,0.9659164216999983,0.975931394758326,0.9847695774617684,2.5,2.43286511404242,2.4323722396178162,2.430524592101746,2.4298030132746824,2.430726375903079,2.430376838817221,2.429774107333735,2.4296928829159667,2.429798000919571,2.4298638169611353,2.4193175735890016,2.429757241157067,2.417578401366523,2.449164337178915,2.430021246799453,2.419114303168027,2.4226181784908545,2.4254646608196375,2.4306210429962154
"AUT Prompt:ball
Response:you can make a chair with a ball
Score:
",19,ball,you can make a chair with a ball,1.9,uses,0.4020478771767712,0.9885038304690776,0.9919822254637937,0.9946912022095101,0.9965530528833352,0.9981961303360608,0.999075606320574,0.9995463558923927,0.9997425935685351,0.9998352896831324,0.9999170937171461,0.645902241356862,0.9999808027628944,0.7356112575495524,0.814779186473513,0.8846446385329456,0.9270201772616746,0.9497021686558759,0.9652912534860133,0.9790485725627381,3.5,3.3833166946135798,3.3816219400824483,3.381399648041328,3.379752937388175,3.378634032304391,3.3793570723210977,3.379602275991573,3.3794492492625525,3.37955313707475,3.379612077420955,3.3867377993605565,3.3795496660721738,3.339574481576741,3.345445720345653,3.365549329237928,3.385408747270211,3.3714272732819333,3.381578482591384,3.3860528534639327
"AUT Prompt:lightbulb
Response:to put in eyes
Score:
",33,lightbulb,to put in eyes,3.3,uses,0.3969406125654353,0.9858189170439178,0.9888495948078755,0.9902811856157051,0.9917127764235347,0.9931443672313643,0.9944077416850425,0.9956711161387207,0.9967860401808962,0.9977699571947332,0.9982347266827426,0.7472394736644639,0.998596689523952,0.8761072229285672,0.9048615044598344,0.9272553614330408,0.9470178708488179,0.9624089225008593,0.9729870272906254,0.9794029721672716,1.0,1.1495891049622111,1.1521954885855155,1.151397212300894,1.153343993062604,1.154852719455191,1.155037126070882,1.1557286116045742,1.1565610932319,1.156110870989541,1.1569693698811634,1.0937581253252489,1.15741993305978,1.153512770277461,1.1613455304980818,1.1526187865347193,1.1515207298914933,1.1411014694589543,1.148264871957027,1.146638520211576
"AUT Prompt:knife
Response:remove excess lipstick
Score:
",30,knife,remove excess lipstick,3.0,uses,0.24919954946396192,0.9792427368416847,0.9851033467552269,0.9896675943451696,0.9936955287059233,0.9972501683031024,0.9984041908188963,0.999104140856724,0.999721844597071,0.9998434776267094,0.9999172517884188,0.46911737999138503,0.9999619980793902,0.6403895586175066,0.7442713861100281,0.8251746347080924,0.8807785700889028,0.9189945587347198,0.9452599980093873,0.963311947410016,3.2,3.0732690219854364,3.070453434025903,3.0673613700966533,3.070331113067366,3.0711497543127413,3.0718766215968123,3.071265804316299,3.0718396465200706,3.0717457506286614,3.0718068594482366,3.106241874674751,3.071857343825279,3.0243374895137496,3.0907281794974804,3.1210503609195293,3.081843180693388,3.0742813111886704,3.0638813544874757,3.0645581985388386
"AUT Prompt:box
Response:use it to hold more boxes
Score:
",10,box,use it to hold more boxes,1.0,uses,0.45757585716511945,0.9999370353794244,0.9999758461405962,0.9999920248728835,0.9999972773382393,0.999998190079857,0.9999987436856326,0.9999991241729468,0.999999459951823,0.9999997957306993,0.9999998618494803,0.7351096159266759,0.9999999019525482,0.9512531245789264,0.9770677853888481,0.9927251686401477,0.9962188030725155,0.9976751665780108,0.9989604028606476,0.9997399380710419,1.2,1.2130091028528713,1.213035766136529,1.2130517340939924,1.2130563927717153,1.2130575674208315,1.213058224519843,1.2130580673562907,1.213057962237948,1.2130583272101987,1.2130582800636447,1.124491870940445,1.213058351725497,1.2098147386874512,1.2069133737324922,1.2099587597100756,1.211326593265232,1.2121859135078763,1.2122988928109228,1.2129130932894046
"AUT Prompt:bottle
Response:crush it to pieces
Score:
",24,bottle,crush it to pieces,2.4,uses,0.7073881173436909,0.9973784038302396,0.9989258092087775,0.9993691482724159,0.9997603936228715,0.9999043247005787,0.9999643241003262,0.9999964394647454,0.9999978505153801,0.9999985170485043,0.9999989751495745,0.8466810965493781,0.99999937942235,0.9124784475375292,0.9399068641599455,0.9612681365038921,0.9826294088478387,0.9895643986202146,0.9928402558322861,0.9953914959942775,1.5,1.4917745724255687,1.4911676864336791,1.4910828808308167,1.491321173919048,1.4914663680410374,1.4915208814584207,1.491546846152386,1.4915484102392742,1.4915492823668934,1.4915489655671024,1.4506450611310309,1.4915495753931671,1.4758364830152833,1.4911326531682456,1.4935519001574302,1.491518185717823,1.4880735654428385,1.4904225529374617,1.490959710831763
"AUT Prompt:table
Response:to reach high places
Score:
",30,table,to reach high places,3.0,uses,0.5181038366283238,0.9939630296314382,0.9958316042029651,0.9968317800974149,0.9977144322263066,0.9985970843551983,0.999376022125005,0.999628906295045,0.9997483603186895,0.9998678143423341,0.9999176101878893,0.7340816267706107,0.9999478128949448,0.8241145645750255,0.8787223017374037,0.9162536140281416,0.9454830294298657,0.9655720932607984,0.979379095594846,0.9915637323886213,2.5,2.6191538122129447,2.620806628593725,2.621287429535699,2.620560857808663,2.6212497979517644,2.6209994081128776,2.6208676066992913,2.6209487522156905,2.6210657192879614,2.6210298102522303,2.5882644854193213,2.6209959503502205,2.6332458018158187,2.6187508636372807,2.6220789669740583,2.609030481624242,2.6088425993075934,2.617176564824993,2.6206519852360177
